,Date,User,Tweet
132,2022-05-06 04:39:32+00:00,muftimenk,Almighty. Thank You for guiding us during an intense month of worship. Thank You for being there when we felt lost. Thank You for shining Your light when we felt afraid of the dark &amp; for carrying us through when we thought we couldn't make it. Aameen.
133,2022-05-05 18:17:18+00:00,muftimenk,"Remember, Satan always wants us to feel despair. The Almighty doesn’t. He knows we are weak. That’s why if we show Him that we’re sincere in our efforts to get close to Him, He will guide us back and He will surely forgive us. He is the Most Merciful."
134,2022-05-05 09:56:08+00:00,muftimenk,"Everything is the way it is for a reason. You’ve got to believe it. You’ve got to trust the Almighty’s plan for you. Whatever’s going on in your life, the journey continues. Nothing comes to a standstill. Have faith that it will all work out in the end."
135,2022-05-05 02:50:48+00:00,muftimenk,The most important thing you can do when you’ve done something wrong is to have the courage to own up and admit your fault. Aplogise to the people you’ve wronged. Don’t look for excuses or scapegoats. A sincere apology shows you’re taking responsibility for your own action.
136,2022-05-04 20:55:17+00:00,muftimenk,"At some stage in your life, people  will behave unjustly towards you. Don’t fret &amp; get all upset. The truth will always out eventually. That should give you much comfort. Know that the Almighty is your best witness in all things. Keep your heart at peace no matter what’s going on"
137,2022-05-04 05:21:08+00:00,muftimenk,Don’t curse the crisis you’re facing. Every hardship has a silver lining; a blessing in disguise. Be patient with yourself and let the situation unfold. Do your best and let the Almighty do the rest. You’ll emerge stronger and better able to face whatever He sends your way.
138,2022-05-04 04:12:29+00:00,muftimenk,"Tens of thousands turnout for the Eid Prayer.

#Eid2022

https://t.co/V1RRWeiTIa"
139,2022-05-03 19:48:36+00:00,muftimenk,"Prayer is not about you getting something from the Almighty as &amp; when you want it. It’s more than that. The act of connecting with Him, building your relationship with Him, how you ask Him - all these play a part. Keep the communication going daily, not just when you’re in need."
140,2022-05-03 15:20:14+00:00,muftimenk,"Don’t bother with negative comments, insults &amp; harsh words others throw at you. Nobody knows you better than the Almighty. It’s your Creator you should be trying to please. Let Him be the judge. It doesn’t matter if you’re not everyone’s cup of tea."
141,2022-05-02 19:35:33+00:00,muftimenk,#EidMubarak to all of you. Have a beautiful time with your loved ones. May the Almighty fill our hearts with compassion in this beautiful Shawwal. Spread the joy of #Eid to all around you and don’t forget to reach out to those in need.
142,2022-05-02 02:31:37+00:00,muftimenk,"Regardless of which day you’re celebrating #Eid, may the Almighty guide  and bless you and your loved ones always. As we gather for the joyous occasion, spare a thought and pray for those facing turmoil and calamity the world over. Reach out to those in need. 
#EidMubarak"
143,2022-05-01 17:04:17+00:00,muftimenk,"Whichever day you're celebrating, I wish you a Happy Eid. May the Almighty accept our acts of worship &amp; charity this Ramadan. 

All the good we've done should not come to an end with the end of Ramadan. Hold on to them beyond this month &amp; start a new beginning.

#EidMubarak2022"
144,2022-05-01 07:39:30+00:00,muftimenk,"If you’re feeling low, understand this. Such is life with its constant ups and downs. Highs and lows. Everything is in a state of flux. Nothing lasts so don’t allow yourself to overly grieve or rejoice. Exercise moderation in what you do. Protect yourself at all costs."
145,2022-04-30 17:04:30+00:00,muftimenk,"Final Episode
Episode 30 of the #Ramadan Series
Reconnecting with Revelation
Mufti Menk

https://t.co/KNOO6jG9dh"
146,2022-04-30 16:03:33+00:00,muftimenk,Don’t forget the oppressed around the world in your prayers during these final moments of this blessed month. Pray that The Almighty alleviates their suffering and allows them to witness safety and peace.
147,2022-04-30 03:08:41+00:00,muftimenk,"When you give others a sincere compliment, words of encouragement or just a warm smile, you’re making their world a little better. You’re making them feel appreciated &amp; valuable. You’ll feel more fulfilled because you have done something to make someone else’s life better."
148,2022-04-29 16:23:58+00:00,muftimenk,"Episode 29 of the #Ramadan Series
Reconnecting with Revelation
Mufti Menk

https://t.co/1GQjLHSZR1"
149,2022-04-29 04:50:30+00:00,muftimenk,"Almighty. On this last Friday in #Ramadan, guide us towards doing good deeds for Your sake only. Give us the strength to be steadfast, enduring the trials You send our way. Grant us a soft heart, always content with Your Decree. Grant us sincerity, success &amp; protect us from harm."
150,2022-04-29 02:12:06+00:00,muftimenk,"Episode 28 of the #Ramadan Series
Reconnecting with Revelation
Mufti Menk

https://t.co/n5Y2x9GKhk"
151,2022-04-28 04:37:35+00:00,muftimenk,"If the extra worship in this blessed month is having an impact on your life, it’s time to ponder &amp; recalibrate your life. It’s time to get closer to the Almighty. Make a commitment to continue what you’ve been doing after this month is over. Put in extra effort &amp; time for Him."
152,2022-04-28 04:36:00+00:00,muftimenk,"Episode 27 of the #Ramadan Series
Reconnecting with Revelation
Mufti Menk

https://t.co/vRPwwyQ4M6"
153,2022-04-27 14:24:10+00:00,muftimenk,"When you fail at something, it’s a test from the Almighty. It shouldn’t stop you. If you don’t succeed, try again. The biggest mistake is to give up. He’s watching to see how hard you’re trying, how badly you really want it. For every obstacle, there’s a solution! Keep at it."
154,2022-04-27 02:40:10+00:00,muftimenk,"When you’re always making assumptions about people, you damage your capacity to relate to them. You’re always assuming you know how they think &amp; feel so you stop  listening &amp; communicating, leading to misunderstanding. Be mindful of this or it can spiral into negative thinking."
155,2022-04-27 01:23:33+00:00,muftimenk,"Episode 26 of the #Ramadan Series
Reconnecting with Revelation
Mufti Menk

https://t.co/oDfUE8LrGp"
156,2022-04-26 14:45:11+00:00,muftimenk,"You’re not seeing results even though you may be doing all the right things. You keep asking the Almighty and you think it’s all come to a standstill. Don’t give up. Don’t cave in to such thoughts. Keep enduring, keep persevering. It’s always darkest before dawn."
157,2022-04-25 23:25:40+00:00,muftimenk,"Episode 25 of the #Ramadan Series
Reconnecting with Revelation
Mufti Menk

https://t.co/AYkdpkLbYv"
158,2022-04-25 23:07:22+00:00,muftimenk,"Don’t feel overwhelmed or sad when you hear what others have been doing this #Ramadan. You may think you’ve underachieved but if you’re trying your best, that’s all the Almighty’s interested in. He knows your struggle. Keep going &amp; don’t let up as we approach the final stretch."
