Date,User,Tweet,Like Count,Media,In Reply To User,Mentioned Users,Hashtags,Language,Outlinks,Reply Count,Retweet Count,URL,Quoted Tweet
2022-05-18 20:19:49+00:00,muftimenk,"It’s only human to feel frustrated and dejected when things aren’t going our way. We feel like we’re carrying the weight of the world on our backs. We may think the Almighty is not answering our prayers, but He is answering them; just not the way we want.",21379,,,,,en,,159,5564,https://twitter.com/muftimenk/status/1527021159581204484,
2022-05-18 07:08:00+00:00,muftimenk,"Hypocrites love to gossip, they love to know what everyone else is doing. They may even make up gossip if it’s not juicy enough. It can be hurtful and upsetting when you are the subject of the untruthful stories. Confront them peacefully and pray for them.",20978,,,,,en,,141,5410,https://twitter.com/muftimenk/status/1526821891477995521,
2022-05-17 20:03:11+00:00,muftimenk,The real test of sincerity is to see if a person will help you even if he knows he will get nothing in return from you. The truth is anyone can help when there’s something to gain in return; but to help when there’s nothing to be gained shows true love & a beautiful heart.,24840,,,,,en,,185,6694,https://twitter.com/muftimenk/status/1526654584462139393,
2022-05-17 12:54:19+00:00,muftimenk,"Be prepared to have the most unexpected people let you down. It’s bound to happen at some stage. Amid all this, be yourself and spread goodness as much as possible but don’t expect goodness from everyone.",24252,,,,,en,,152,6994,https://twitter.com/muftimenk/status/1526546657223008259,
2022-05-17 05:17:23+00:00,muftimenk,"You're human. You don’t have to be strong all the time. You’re allowed to be overwhelmed, sad, cry, fall down and get back up again. The most important thing is not to lose your link with your Maker. He has a reason for everything. You’ll emerge much stronger.",36755,,,,,en,,237,11912,https://twitter.com/muftimenk/status/1526431666528477185,
2022-05-16 18:08:08+00:00,muftimenk,"Each time we're hurt, we tend to blame others. It's always someone else's fault. Don’t fall into that trap. Learn to be accountable. Take charge of your life and your own shortcomings. The Almighty knows the truth. Don't blame the innocent.",22567,,,,,en,,150,5798,https://twitter.com/muftimenk/status/1526263241747451905,
2022-05-16 11:42:48+00:00,muftimenk,"We’ve all felt like a failure at times. But don’t drown in that feeling. Remember, the battles you’ve won, the setbacks you’ve overcome, the trials you’ve gone through. The Almighty promised that nothing would last. Keep hope alive & carry on. He’s always watching over you.",19763,,,,,en,,151,5571,https://twitter.com/muftimenk/status/1526166270877569025,
2022-05-16 04:24:23+00:00,muftimenk,"Society may not tolerate second chances. It can be unforgiving when you make mistakes. But the Almighty is ever ready to give you a fresh start when you turn back to Him. Whatever you need He has for you: healing, forgiveness and peace. Seek Him for a new beginning.",21650,,,,,en,,162,5065,https://twitter.com/muftimenk/status/1526055940159590401,
2022-05-15 18:20:48+00:00,muftimenk,Does your heart feel burdened? Do you feel like your life is crumbling? Bad days happen to everyone. Start counting your blessings. Remember that there are so many who would trade places with you. For the life you have. For everything He has blessed you with. Be grateful.,24375,,,,,en,,224,6482,https://twitter.com/muftimenk/status/1525904043767435266,
2022-05-15 09:02:25+00:00,muftimenk,Losing someone you love is a huge test of faith. That’s the reality of life. How you pick yourself up and carry on shows how much you understand the Almighty’s plan. May He help us cope with our loss and reunite us with our loved ones in Paradise.,34678,,,,,en,,587,9061,https://twitter.com/muftimenk/status/1525763519903301633,
2022-05-15 01:53:23+00:00,muftimenk,"When you feel guilt in your heart after you’ve sinned, be grateful. It’s the Almighty’s way of telling you to repent and do good. He’s offering you a way out after you’ve gone against what He has prescribed. That’s His Mercy.",25843,,,,,en,,149,6069,https://twitter.com/muftimenk/status/1525655550339563520,
2022-05-14 16:42:54+00:00,muftimenk,It takes a lot of courage to stand alone & be yourself. It takes a lot of courage to be different. It takes a lot of courage to not compromise your faith. Some will try to make you feel like a freak for not standing with the crowd. That’s ok. Listen to your heart.,24179,,,,,en,,220,6687,https://twitter.com/muftimenk/status/1525517019210194945,
2022-05-14 11:16:24+00:00,muftimenk,"Be wary of people who sap the positive energy right out of you, leaving you feeling frustrated, drained & unhappy. Shift your focus from trying to change other people & instead focus on making yourself feel better. Let such people take their negativity elsewhere.",15643,,,,,en,,110,4149,https://twitter.com/muftimenk/status/1525434853335916545,
2022-05-14 05:58:58+00:00,muftimenk,Some people enjoy slandering others. They do this out of jealousy and envy. Let people judge you by your character. You can’t stop them. Be upright. Be strong. Surely the Almighty is aware of the evil they’re spreading.,19403,,,,,en,,139,5023,https://twitter.com/muftimenk/status/1525354966566817793,
2022-05-13 20:49:10+00:00,muftimenk,"No one is doomed for as long as you feel remorse after you’ve sinned. As long as you’re seeking forgiveness, the Almighty will forgive you. Satan will tease and taunt you that you’re not worthy of being forgiven. Ignore such thoughts. Never doubt His Mercy.",19200,,,,,en,,128,4500,https://twitter.com/muftimenk/status/1525216606237900803,
2022-05-13 13:42:24+00:00,muftimenk,"At all times, be fair and just. Even with your enemies and those you strongly dislike. Don't let your emotions, anger or hate get in the way, leading you to behave unfairly. A believer is always balanced and careful. Give others a chance.",18570,,,,,en,,140,4757,https://twitter.com/muftimenk/status/1525109204394119172,
2022-05-13 06:36:05+00:00,muftimenk,Don’t dwell on critics and haters. Focus on your Creator and His plans for you and your life. Don’t worry about those trying to put you down. Your job is to respect others and not to hurt anyone. Do your best. He’ll do the rest.,17190,,,,,en,,180,4389,https://twitter.com/muftimenk/status/1525001920892608512,
2022-05-13 00:01:20+00:00,muftimenk,Almighty. Help us to understand that life doesn't always go the way we want. You’re the only One who knows what’s best for us. You’re the only One who knows what the future holds. Help us to remain steadfast & face every test with utmost patience. Aameen.,24557,,,,,en,,431,6381,https://twitter.com/muftimenk/status/1524902578676551684,
2022-05-12 14:21:39+00:00,muftimenk,Satan will try to trick you into believing that you won’t be happy until you get to where YOU think you should be. Learn to be happy with the here and now. Appreciate what’s in front of you to begin with.,30203,,,,,en,,181,8105,https://twitter.com/muftimenk/status/1524756696500998145,
2022-05-12 08:24:07+00:00,muftimenk,"How do we understand the Almighty’s Plan for us in this confusing journey called life? It boils down to our link with Him. If you’re trying to get close to Him, He will show you the way. Bit by bit, it will unfold and become clearer what He has in store for you. Build that link.",16635,,,,,en,,117,4094,https://twitter.com/muftimenk/status/1524666721197568001,
2022-05-12 04:06:36+00:00,muftimenk,"Good or bad, what we do in our lives will always come back to us eventually. So if we want goodness all round, stop making life difficult and creating obstacles for others.",26750,,,,,en,,165,7602,https://twitter.com/muftimenk/status/1524601914431787009,
2022-05-11 21:00:50+00:00,muftimenk,One of the biggest flaws in humans is pretending to be blind to their own shortcomings but they’re the first to jump down someone's throat when others make a mistake. Learn to be more self-critical instead of always pointing fingers.,21006,,,,,en,,102,6032,https://twitter.com/muftimenk/status/1524494766431481858,
2022-05-11 18:08:16+00:00,muftimenk,We have lost two members of our community in one day. May Allah Almighty grant them the highest ranks of Paradise and make it easy for their loved ones. Aameen,18376,,,,,en,,1025,2191,https://twitter.com/muftimenk/status/1524451336074498050,
2022-05-11 02:50:31+00:00,muftimenk,We all want happiness. So be grateful when blessed. Be patient when facing trials. Repent and seek forgiveness. Do these consistently. Watch your life change.,28541,,,,,en,,165,7676,https://twitter.com/muftimenk/status/1524220378561794053,
2022-05-10 20:03:27+00:00,muftimenk,"Whatever the Almighty has decreed for you, no one can stop. Whatever’s meant for you will be yours.  There is no need to worry about it. It will come to you. Remain steadfast.",28071,,,,,en,,260,7171,https://twitter.com/muftimenk/status/1524117935379337216,
2022-05-10 02:42:47+00:00,muftimenk,"Trust people by all means but don’t go overboard. Remember, there’s no guarantee in life; even the closest people around you may go against you. But as long as you have the Almighty with you, He will never let you down. Have patience and you’ll reap the reward.",26617,,,,,en,,221,7082,https://twitter.com/muftimenk/status/1523856045906571267,
